,id,utm_x,utm_y,longitud,latitud
3892,5291,439759,4471842,-3.7098345402093,40.3950000621458
3893,11029,439094,4472045,-3.71769269033488,40.396778889751
3894,5293,440009,4471684,-3.7068713503028,40.3935968650104
3895,5294,439905,4471771,-3.7081103808151,40.3943693039316
3896,5295,439868,4471639,-3.70852680433924,40.3931864010448
3897,5296,439896,4471685,-3.70820782236585,40.3935947972892
3898,5300,439806,4471572,-3.70925975539123,40.3925779838585
3899,5301,439907,4471592,-3.70806293493731,40.3927609940657
3900,5302,439493,4471284,-3.71292107676636,40.3899564470971
3901,5303,439579,4471288,-3.71189917240676,40.3899983129709
3902,4790,440336,4471412,-3.70299398079277,40.3911684519503
3903,10929,439603,4471394,-3.71162835056721,40.390952109407
3904,4791,440337,4471464,-3.70299453254863,40.3916376568329
3905,11028,438904,4471903,-3.71991663439892,40.3954885189629
3906,4779,440494,4471231,-3.70111961212201,40.389555603844
3907,4787,440465,4471280,-3.70146121188747,40.3899902219406
3908,4789,440542,4471297,-3.70055813594938,40.3901481480091
3909,3830,440759,4470947,-3.69797507294268,40.3870137042918
3910,4786,440873,4470799,-3.69661054633123,40.3856857029874
3911,4784,440936,4470645,-3.69585366692608,40.3843039937817
3912,4795,440904,4470166,-3.6961926920625,40.3799890250338
3913,4796,440906,4470175,-3.6961637278989,40.380067614675
3914,4797,440907,4470256,-3.69615775202604,40.3807980547975
3915,3556,441008,4470290,-3.69498114772506,40.3811111698281
3916,4798,440948,4470359,-3.69568667022205,40.381730469682
3917,4783,440973,4470051,-3.69536435904965,40.3789579096955
3918,10261,440356,4471405,-3.70276422687701,40.3911092921722
3919,4799,440559,4471154,-3.70034153553306,40.3888593605009
3920,4788,440549,4471183,-3.70045988605099,40.3891238486125
3921,10272,440877,4470803,-3.69656170902143,40.3857206521274
3922,10963,439193,4472115,-3.71653103736312,40.3974203129366
3923,10964,439281,4472063,-3.71548643951761,40.3969629205198
3924,10952,439183,4472100,-3.71664625006793,40.3972822967684
3925,10951,439030,4472216,-3.71845701214443,40.3983182320791
3926,10948,439079,4472145,-3.71787810924484,40.3976803083419
3927,10950,438999,4472122,-3.71881531188425,40.3974689632931
3928,10949,438953,4472202,-3.71936063008307,40.3981883258334
3929,10955,439391,4471982,-3.71418220189718,40.3962335184853
3930,10954,439288,4471849,-3.71538695237516,40.3950310598611
3931,10953,439439,4471994,-3.71362288145496,40.3963483327859
3932,10956,439239,4471943,-3.71596674119795,40.3958725260207
3933,10957,439178,4472268,-3.71672369668167,40.39880233195
3934,10680,439166,4472094,-3.71685030590774,40.3972338339402
3935,5292,439441,4472016,-3.71359593677208,40.3965507198873
3936,10262,440302,4471456,-3.70340327538861,40.3915645688987
3937,4785,440910,4470766,-3.69617966420817,40.385394731892
3938,5304,435076,4469442,-3.76476811103752,40.3730288827953
3939,5306,434903,4469478,-3.76681266707101,40.3733446404871
3940,5307,435017,4469534,-3.76547329559726,40.3738543280844
3941,5308,434827,4469487,-3.76770809714928,40.3734153168476
3942,5309,434783,4469436,-3.76821476296506,40.3729582639666
3943,5310,434717,4469510,-3.7690081952131,40.3736167357688
3944,5311,434791,4469571,-3.76813866779469,40.3741671457564
3945,5312,434502,4469563,-3.77154473005465,40.3740784063171
3946,5313,434344,4469516,-3.77339240855786,40.3736375220817
3947,5314,434298,4469607,-3.77394896612803,40.3744592911661
3948,5315,434371,4469654,-3.77309572409034,40.3748838707796
3949,10793,434347,4469544,-3.77336600750935,40.3738898559824
3950,10794,434406,4469462,-3.77266392045273,40.3731621650385
3951,5319,433765,4469724,-3.7802372471314,40.3754687647914
3952,5320,433671,4469798,-3.78135734992608,40.3761270107378
3953,5321,433511,4469902,-3.78325360873263,40.3770553007168
3954,5322,433481,4469940,-3.78360662603238,40.377387231127
3955,5317,433437,4470070,-3.78413209029448,40.3785563605037
3956,5323,433498,4469967,-3.78341214809041,40.377634664072
3957,5324,434210,4469618,-3.77498723629341,40.3745499591836
3958,5325,433551,4469848,-3.78277240219949,40.3765721034528
3959,5326,435685,4469373,-3.75758549631634,40.3724588640276
3960,5327,435726,4469316,-3.75709600449648,40.3719452641619
3961,3749,435592,4469334,-3.75868420889933,40.3720980380821
3962,5328,434517,4470016,-3.77141302106472,40.3781580300946
3963,5329,434425,4469873,-3.77248069150511,40.3768631587165
3964,3750,434406,4469992,-3.77271616633402,40.3779299134399
3965,5330,434988,4470006,-3.76586101183106,40.3781022226164
3966,5331,434961,4469887,-3.76617039707818,40.3770322185311
3967,5332,434831,4469950,-3.7677007368044,40.3775900613508
3968,5333,434825,4470367,-3.76781296589799,40.3813481831086
3969,5334,434830,4470233,-3.7677408242424,40.3801367179356
3970,5335,434714,4470214,-3.76910615406437,40.3799567465125
3971,3636,435180,4470706,-3.76367071769149,40.3844209671977
3972,5157,435078,4470778,-3.76488022166681,40.3850664469098
3973,5158,434950,4470662,-3.76637268703426,40.3840113947766
3974,5159,435008,4470568,-3.76568848852035,40.3831675695496
3975,10619,435629,4469262,-3.75823391615953,40.3714477591414
3976,10795,434321,4469405,-3.77365483638722,40.3726358101119
3977,10796,434265,4469488,-3.77432790037583,40.3733818115416
3978,5316,434055,4469684,-3.77681398762129,40.3751287746149
3979,5318,433940,4469680,-3.77817288434383,40.3750842546653
3980,5336,441170,4469192,-3.69296283047534,40.3712272753653
3981,5337,441231,4469358,-3.69226569976637,40.3727343241301
3982,5338,441291,4469456,-3.69156626120162,40.3736196541346
3983,5339,441215,4469530,-3.69246742505542,40.3742814856962
3984,5340,441192,4468694,-3.6926649194948,40.3667431038326
3985,5341,441238,4468558,-3.69210999732313,40.3655254305167
3986,5342,441356,4468319,-3.69068999669722,40.3633782686875
3987,5343,441363,4468182,-3.69060232611203,40.3621499209558
3988,5344,441437,4468133,-3.68972606186423,40.3617132842479
3989,5345,441157,4468867,-3.6930867209133,40.3682982289578
3990,5346,441199,4468702,-3.69257775180493,40.3668230000443
3991,5347,441341,4468754,-3.69090622607421,40.3672950161747
3992,10902,442408,4467016,-3.6781912020292,40.351710523088
3993,5349,442570,4466795,-3.67626567355543,40.3497305639057
3994,5348,442701,4466626,-3.67470173377231,40.3482204099235
3995,10900,442454,4466934,-3.67763630468232,40.3509787534232
3996,10901,442363,4467116,-3.67873165852649,40.3526139815756
3997,10996,441366,4468220,-3.69057152116446,40.3624852291336
3998,5350,442544,4466718,-3.67655886681674,40.349043569061
3999,5352,441858,4468341,-3.68478861937004,40.3636118472871
4000,5355,442013,4468016,-3.68293297550693,40.3606973405139
4001,7107,441801,4468195,-3.68544023433168,40.3622929059894
4002,9935,441620,4468597,-3.68761325240728,40.3659000161481
4003,9936,441635,4468584,-3.6874274848779,40.3657825812361
4004,9944,441494,4468635,-3.68910244871059,40.3662334358328
4005,9943,441808,4468414,-3.68537558001989,40.3642701607005
4006,9986,442157,4467671,-3.68119727328262,40.3576003193018
4007,9989,442153,4467555,-3.68124006320502,40.3565539464314
4008,10422,442584,4466706,-3.67609290306223,40.3489314427351
4009,10290,441204,4469656,-3.69260461788205,40.3754128962198
4010,9939,441670,4468490,-3.6870130333016,40.3649420488464
4011,5354,441902,4468222,-3.68425004904385,40.3625436771935
4012,5351,441927,4468090,-3.68395285412346,40.3613552673833
4013,7108,441920,4468104,-3.68402957570788,40.361478279719
4014,5356,442456,4466898,-3.67761076093218,40.3506581322632
4015,9988,442157,4467581,-3.68119673443253,40.3567901615981
4016,9987,442158,4467610,-3.68118821604556,40.3570508441277
4017,9990,442127,4467602,-3.6815521286166,40.3569732645753
4018,10868,441916,4468108,-3.68408365916991,40.3615137878711
4019,5357,448295,4468939,-3.60902488439154,40.369419802814
4020,5358,448360,4468790,-3.60824069768718,40.3680876401716
4021,5359,448198,4468780,-3.61014979882676,40.3679822257933
4022,5360,448364,4468801,-3.60820487184754,40.3681879057222
4023,5361,448099,4468947,-3.61132698418125,40.3694829857609
4024,5362,448458,4469188,-3.6071244841311,40.371674433404
4025,5363,448492,4469085,-3.60671296172975,40.3707558300758
4026,5364,448385,4469065,-3.60796853954971,40.3705639781339
4027,5365,448366,4469161,-3.60820510590401,40.3714268307794
4028,5366,448428,4468715,-3.60744344995736,40.3674158877066
4029,5367,448435,4468726,-3.60736013071392,40.367513539941
4030,9864,448531,4469174,-3.60626624992666,40.3715588799898
4031,9863,448487,4469037,-3.60676932150649,40.3703225828856
4032,5373,448688,4468559,-3.60436357946859,40.3660263280868
4033,5374,448720,4468435,-3.60397883595439,40.3649082850285
4034,5375,448843,4468473,-3.60253519060556,40.365260603701
4035,5376,448820,4468597,-3.60281394614472,40.3663754833363
4036,5377,448990,4468363,-3.60079323711699,40.3642772617636
4037,5378,449056,4468217,-3.60000555561724,40.3629640274681
4038,5379,449153,4468378,-3.59887580653191,40.36442593634
4039,5380,449194,4468244,-3.59837980822333,40.363217630374
4040,5381,449027,4468734,-3.6003914606572,40.3676212232771
4041,5382,448908,4468724,-3.60178932919097,40.3675214553037
4042,5383,448852,4468842,-3.60245988215474,40.3685829045803
4043,5384,448957,4468871,-3.60122137848739,40.3688522726131
4044,10788,449037,4468566,-3.60025789341669,40.3661072191871
4045,10790,449059,4468475,-3.5999831566362,40.3652916757662
4046,10789,448967,4468448,-3.60106844974628,40.3650390475317
4047,10791,448946,4468541,-3.60132039579864,40.3658807872337
4048,5368,448657,4468610,-3.60473897697902,40.3664869109778
4049,5369,448651,4468601,-3.60480714723639,40.3663986447384
4050,10762,448816,4468596,-3.60286208685179,40.3663684281104
4051,10761,449026,4468737,-3.60039264705305,40.3676514236769
4052,5370,448548,4468585,-3.60601442528478,40.3662506730364
4053,10976,448533,4468628,-3.60619466634787,40.3666355128892
4054,3417,439210,4473009,-3.71642069568208,40.4054727630018
4055,3418,439317,4472964,-3.71515519030971,40.4050763948414
4056,4688,439269,4472804,-3.7156996749268,40.4036289032835
4057,4689,439138,4472881,-3.71725241844065,40.4043198994829
4058,4690,438949,4472864,-3.71948254303958,40.4041537947051
4059,4691,438887,4472765,-3.72019624597093,40.4032504941765
4060,4692,438732,4472826,-3.7220296972564,40.403796651714
4061,4693,439090,4473720,-3.71789971387635,40.4118737313215
4062,4695,439122,4473514,-3.7175041640254,40.4100169821341
4063,4696,439088,4473500,-3.71789602772001,40.4098941880273
4064,3444,439027,4473515,-3.71861771510636,40.410021613015
4065,10038,440216,4472123,-3.70448022493779,40.3975690953075
4066,10648,438906,4472851,-3.71998365618905,40.4040318545295
4067,3476,439666,4473284,-3.71107003841569,40.4079851494202
4068,3477,439719,4473119,-3.7104255828302,40.4065054337083
4069,3478,439542,4473270,-3.71253068587341,40.4078492126949
4070,4697,439560,4472961,-3.71228596982223,40.4050684460202
4071,4698,439461,4473202,-3.71347631691459,40.4072334917034
4072,4699,439437,4472961,-3.71373397514978,40.4050580550728
4073,4700,439568,4473033,-3.71219571025089,40.4057196398231
4074,4701,439523,4472861,-3.7127176649905,40.4041639913522
4075,9970,439143,4473270,-3.71723084831589,40.4078179384752
4076,9971,439156,4473238,-3.71706862451322,40.4075326632715
4077,9972,439220,4473206,-3.71631114188378,40.4072474508535
4078,10649,439030,4472868,-3.71851769551529,40.4041902795943
4079,10650,439184,4472894,-3.71670857499859,40.4044362944188
4080,10682,439112,4472560,-3.71752584324656,40.4014217800838
4081,10658,438917,4472683,-3.71983342944617,40.4025165857846
4082,4707,440071,4473834,-3.70634700313015,40.4129745193632
4083,4708,439945,4473745,-3.70782521227664,40.4121569901967
4084,4709,439944,4473755,-3.70783971361452,40.4122466830283
4085,4710,439788,4473657,-3.70966775027461,40.411354557865
4086,4711,439874,4473620,-3.70865056720065,40.4110251363301
4087,4712,439778,4473456,-3.70976847745269,40.4095477448267
4088,4713,439539,4473939,-3.71262394126278,40.4138746578795
4089,4714,439718,4473900,-3.71051678259705,40.4135408950549
4090,4715,439839,4473918,-3.70909396022361,40.4137106521597
4091,4716,439928,4473989,-3.70804877358278,40.4143604338656
4092,4717,439924,4473907,-3.70808792710814,40.4136181863972
4093,4718,440196,4473855,-3.70487126393656,40.4131647504757
4094,3401,440055,4473935,-3.70654103030804,40.4138820126694
4095,10065,439111,4473318,-3.71761066796568,40.4082558065869
4096,6880,441363,4471000,-3.69086335919371,40.3875310608155
4097,6881,441407,4470883,-3.69033402464593,40.3864851255584
4098,6882,441589,4470569,-3.68815541700744,40.3836642655763
4099,6890,441712,4470398,-3.68669012399338,40.3821363535022
4100,6888,441805,4470115,-3.68556728739347,40.3795877984309
4101,6889,441722,4470408,-3.68657069340144,40.3822209358988
4102,6883,441647,4470516,-3.68746726450631,40.3831943428676
4103,6884,441419,4470891,-3.69018672743034,40.3865557299564
4104,3402,442503,4480544,-3.67829067439353,40.4735912047554
4105,5744,442590,4480623,-3.6772736473549,40.474302043355
4106,5745,442641,4480490,-3.67666354140527,40.4731137603536
4107,5746,442583,4480496,-3.67734117616126,40.473159947914
4108,5747,442812,4480482,-3.67463856319659,40.4730470133934
4109,5748,442814,4480367,-3.67460297658634,40.4720195898898
4110,5749,442705,4480335,-3.67588720233208,40.4717235379204
4111,5750,442633,4480455,-3.67675063756808,40.4727990255568
4112,5751,442706,4480206,-3.67586282123549,40.4705582732647
4113,5752,442651,4480187,-3.67651861607218,40.4703812476675
4114,5753,442684,4480865,-3.67618890478847,40.476490087123
4115,5754,442748,4481201,-3.67545685490525,40.4795238395647
4116,9925,442730,4481234,-3.67567174387141,40.4798199006981
4117,9896,442716,4481435,-3.67585954718983,40.4816274390016
4118,9897,442819,4481325,-3.67463926598986,40.4806494838638
4119,11034,442458,4480544,-3.67881642882756,40.4735874885469
4120,11035,442656,4480073,-3.67644402229416,40.4693535798372
4121,11036,442706,4480385,-3.67588481924624,40.4721684462713
4122,5755,440581,4479261,-3.70084243306186,40.4618979402529
4123,5756,440406,4479379,-3.70291727882291,40.4629422160046
4124,5757,440173,4479514,-3.70567803237364,40.4641475168948
4125,5760,440117,4479559,-3.70634665723091,40.4645478460384
4126,5759,440144,4479603,-3.7060269935365,40.4649474722399
4127,7097,440105,4479571,-3.70648316146635,40.4646502491814
4128,10155,439946,4479737,-3.70837493579717,40.4661386635814
4129,3678,438920,4480666,-3.72057456390017,40.4744310761292
4130,4719,438910,4480605,-3.72067546271749,40.47388192612
4131,4720,438863,4480647,-3.72124265998552,40.4742541072836
4132,11033,438903,4480601,-3.72075914027826,40.4738489704321
4133,4722,438944,4480408,-3.72026667884086,40.47210970757
4134,4723,438862,4480433,-3.72122825000137,40.4723300008757
4135,6912,438835,4480340,-3.72154540517905,40.4714900218218
4136,4725,439000,4480193,-3.71958258601406,40.4701754763313
4137,4726,439043,4480157,-3.71906356502818,40.4698585701559
4138,4727,438997,4479759,-3.71957355671577,40.4662699864987
4139,4728,439100,4479731,-3.71836095876771,40.4660232304072
4140,4729,438998,4479581,-3.71954537448837,40.4646672505148
4141,4730,439080,4480264,-3.7186415534383,40.4708215229594
4142,4731,439423,4480220,-3.71459521835817,40.4704521512003
4143,4732,439383,4480127,-3.71505117596862,40.4696089750768
4144,4733,439324,4480168,-3.71575105898531,40.4699763552857
4145,4734,439616,4479909,-3.71228754842581,40.4676647569766
4146,11032,439028,4479708,-3.71920065552394,40.4658066793734
4147,9883,439357,4480960,-3.71544564951726,40.4771109384372
4148,9884,439206,4480903,-3.71721218434999,40.4765850774286
4149,9887,439312,4480847,-3.71596302632576,40.4760948891756
4150,9886,439279,4481056,-3.71637317866411,40.477975355713
4151,9906,439480,4480534,-3.71395280851083,40.4732838860212
4152,4737,439184,4480523,-3.71743522789018,40.4731605113363
4153,4738,439126,4480529,-3.71812020932905,40.4732165957171
4154,9905,439273,4480519,-3.71639417437419,40.4731328694506
4155,9904,439401,4480443,-3.7148683879311,40.4724584830051
4156,9903,439364,4480612,-3.715330195656,40.4739778050488
4157,9913,438610,4480418,-3.72420266756799,40.4721741350815
4158,9912,438853,4480343,-3.72132575854847,40.4715183900129
4159,9911,438710,4480297,-3.72301442621484,40.4710959851323
4160,9910,438754,4480467,-3.7225128940807,40.4726238307023
4161,9898,439078,4480255,-3.71866126037451,40.4707434781972
4162,9899,439290,4480204,-3.71616317789829,40.4703014022659
4163,9900,439284,4480194,-3.71623479897292,40.4702041782408
4164,9975,439429,4480224,-3.71451749597152,40.4704888132975
4165,9974,439393,4480440,-3.71496176775233,40.472433584629
4166,9973,439338,4480325,-3.71560692120201,40.4713945968528
4167,9976,439506,4480318,-3.71362548371486,40.4713377898134
4168,5385,439402,4464902,-3.71338268754449,40.3324536420929
4169,5386,439556,4465040,-3.71157981494242,40.3337136767371
4170,5387,439390,4465025,-3.71353945370435,40.3335688299125
4171,10932,439678,4465465,-3.710183211883,40.3375522765926
4172,3484,439493,4465148,-3.71233184035068,40.3346825333865
4173,5388,439504,4465147,-3.71220157303156,40.3346711183173
4174,5389,439666,4465274,-3.71031295280089,40.3358307308766
4175,3590,439582,4465337,-3.71130900794635,40.3363854174238
4176,10015,439451,4465267,-3.71284085374716,40.3357502678247
4177,5391,440084,4465696,-3.70543321779755,40.3396600989171
4178,5392,439986,4465612,-3.70657290671911,40.3388928736334
4179,5393,439934,4465708,-3.70719156155124,40.3397567218213
4180,5394,439935,4466081,-3.70722105768585,40.3431147786535
4181,6832,439987,4465906,-3.70659291667688,40.3415439346402
4182,5396,439879,4465963,-3.70786882086139,40.3420538401473
4183,10931,439803,4465492,-3.70871886775584,40.3377993553781
4184,5398,439199,4465979,-3.71587928011571,40.3421444912394
4185,5399,439433,4465969,-3.71311518021293,40.3420682575637
4186,5400,439353,4466018,-3.71406713681282,40.342506641117
4187,5401,439225,4465139,-3.71548658967742,40.3345771001409
4188,5402,439230,4464942,-3.71541196679556,40.332808863348
4189,5403,439307,4465032,-3.71451810404387,40.3336229987467
4190,10930,439765,4465621,-3.70917796564024,40.3389591389696
4191,10014,439234,4465544,-3.71542446782492,40.3382274893933
4192,10016,439295,4465481,-3.71469555776984,40.3376667024897
4193,10017,439241,4465409,-3.71533133001198,40.337010879904
4194,5390,439173,4465481,-3.71613702819622,40.3376566139852
4195,3483,439474,4465041,-3.71254249201274,40.3337173913887
4196,5397,439948,4466093,-3.70706350732944,40.3432305689618
4197,6811,439643,4465938,-3.71064866711503,40.3418080847051
4198,5011,438497,4474041,-3.72492028254687,40.4147241592782
4199,5010,438563,4474058,-3.72413922452963,40.4148800376007
4200,5001,438688,4473964,-3.72266202030783,40.4140435394425
4201,3410,438562,4473855,-3.72413632697986,40.4130527274269
4202,5002,438371,4473954,-3.72639080982517,40.4139313809424
4203,5003,438395,4473949,-3.72611303704631,40.413888245396
4204,4547,438317,4473850,-3.72701551082959,40.4129858286637
4205,5012,438319,4473811,-3.72699069255797,40.412633780793
4206,5004,438270,4473938,-3.72758520774907,40.4137731980633
4207,5018,438120,4473995,-3.72935040868316,40.4142818456366
4208,5005,438220,4473925,-3.72817268791341,40.4136524197144
4209,3702,438110,4473892,-3.72946717983503,40.4133507451771
4210,5035,438004,4473859,-3.73070498203628,40.4130403557505
4211,5006,438031,4473845,-3.73039349482847,40.4129206041445
4212,7009,438027,4473826,-3.73044005456447,40.4127498510845
4213,5019,438020,4473771,-3.73051611869051,40.4122520200543
4214,5021,437993,4473836,-3.73084259884059,40.4128334362848
4215,5007,437925,4473796,-3.73162918481987,40.4124671906851
4216,5022,437740,4473716,-3.7338016795626,40.4117399053915
4217,5023,437661,4473670,-3.73472789730461,40.4113124659338
4218,5034,437641,4473644,-3.73497090302145,40.4110831977182
4219,10429,438471,4473969,-3.72522040069733,40.4140678208783
4220,10430,438322,4473939,-3.72696468621091,40.4137850250725
4221,5008,437478,4473591,-3.73687953584815,40.4105948589892
4222,5031,437377,4473564,-3.73807384108609,40.4103362979793
4223,5024,437401,4473546,-3.73778595553689,40.4101760063941
4224,5020,437307,4473452,-3.73888981905046,40.4093223970058
4225,5009,437228,4473463,-3.73981566711801,40.4094229045465
4226,5029,437081,4473233,-3.74153013008838,40.4073349556958
4227,5016,438402,4473717,-3.72600089693703,40.411792486483
4228,5013,438339,4473620,-3.72673513205215,40.4109185556205
4229,5014,438075,4473278,-3.72981231948575,40.4078197856894
4230,10428,437861,4473773,-3.73239167366211,40.4122609942359
4231,5015,438069,4473024,-3.7298660936824,40.405524522432
4232,10426,437801,4473737,-3.73308548102961,40.4119295520221
4233,5017,437983,4473158,-3.73089007390978,40.4067297381595
4234,10425,437601,4473650,-3.7354388808943,40.4111320384819
4235,5032,437490,4473611,-3.73674045042952,40.4107736673383
4236,5033,437525,4473584,-3.73632650031151,40.4105276232339
4237,10424,437540,4473612,-3.73615772109002,40.4107880036028
4238,10570,438175,4473951,-3.72870329453675,40.4138844348332
4239,10965,438072,4472748,-3.72980082038476,40.4030388122079
4240,10966,438144,4472716,-3.72894706733638,40.4027535213948
4241,10967,437995,4472583,-3.73069520203742,40.4015448966676
4242,10988,437364,4473536,-3.73822502954388,40.4100898625243
4243,10987,437340,4473517,-3.73850088660792,40.4099156723228
4244,10803,437902,4473789,-3.73190515041881,40.4124060403709
4245,3553,438081,4473342,-3.72974818180793,40.4083945114755
4246,5030,438026,4473093,-3.73037731104338,40.4061450042293
4247,5184,437808,4473101,-3.7329466721312,40.4062029841428
4248,5183,437578,4473068,-3.73565035845042,40.4058900836352
4249,10253,438026,4471034,-3.73017105373694,40.3875949926144
4250,10574,438024,4471031,-3.73020303520842,40.3875738556719
4251,10273,436468,4470754,-3.74849947104801,40.3849604308824
4252,5112,436503,4470728,-3.74808457754352,40.3847273314228
4253,10274,436320,4470828,-3.75025691405624,40.3856105103103
4254,10275,436467,4470869,-3.74852950728818,40.3859913959184
4255,5057,438568,4471600,-3.72384362751077,40.3927373833136
4256,3576,437533,4471263,-3.73600536072691,40.3896269506328
4257,3628,436843,4470899,-3.74410223357258,40.3862921130343
4258,5109,436989,4470949,-3.7423810558449,40.3867524082972
4259,5099,437111,4471162,-3.74096684482744,40.388681010787
4260,5100,437094,4471154,-3.741168572275,40.3886099399622
4261,5127,436663,4470774,-3.74620776999774,40.3851491643745
4262,3629,436837,4471030,-3.74417719846813,40.3874690798729
4263,5113,436551,4470544,-3.74750371969522,40.38307543057
4264,5114,437303,4471210,-3.7387061563658,40.3891266408619
4265,5106,437182,4471115,-3.74012943148619,40.3882666737409
4266,5107,437184,4471228,-3.74010857481563,40.3892775162802
4267,5128,436525,4470523,-3.74781028160443,40.3828794342695
4268,10254,437988,4471108,-3.73062461437099,40.3882648229698
4269,5125,437411,4471248,-3.7374408454985,40.3894819418306
4270,5126,437412,4471219,-3.73743043571747,40.3892214936561
4271,5131,436817,4470887,-3.74440421450903,40.3861820082528
4272,9847,437030,4470911,-3.74189584122177,40.3864140128037
4273,5111,436710,4470776,-3.74564976657752,40.3851724673236
4274,5761,443015,4476748,-3.67190533407421,40.4394237539508
4275,5762,442809,4476700,-3.67433340788427,40.4389803131437
4276,5763,442775,4476673,-3.67473771459456,40.4387336137685
4277,5764,442847,4476797,-3.67389949182428,40.4398542426194
4278,5765,442915,4476659,-3.67308776350602,40.4386219048816
4279,5766,442968,4476598,-3.67245119738599,40.4380770243779
4280,5767,438487,4476751,-3.72530185999139,40.4391354152755
4281,5768,438284,4476875,-3.72770518802373,40.4402364554898
4282,5769,438258,4476784,-3.72800285578134,40.4394139810323
4283,5770,438361,4476990,-3.72680208278658,40.4412767996059
4284,5771,438475,4476822,-3.72544409266657,40.4397700943795
4285,4472,439911,4477403,-3.70857438248486,40.445108293294
4286,3513,440053,4477621,-3.70691484098346,40.4470855771301
4287,5772,439887,4477633,-3.70887406969451,40.4471803021294
4288,5773,439726,4477597,-3.71076498824624,40.446848086409
4289,3498,438996,4477589,-3.71938145148357,40.4467178244438
4290,5774,439244,4477547,-3.71644564638714,40.4463601674763
4291,5775,439424,4477484,-3.71432220576494,40.4458016073485
4292,5776,439617,4477545,-3.71205197221081,40.4463668171533
4293,5777,439785,4477599,-3.71007245449387,40.4468692694154
4294,3411,440011,4477514,-3.70740510632971,40.4461188807384
4295,3439,439882,4477710,-3.70894472074334,40.4478761716416
4296,5778,439753,4477505,-3.71043940240507,40.4460135930661
4297,5779,439579,4477608,-3.71250439805748,40.4469334182363
4298,5780,439381,4477387,-3.71481675829745,40.4449240615139
4299,3499,439040,4477515,-3.71884574127203,40.4460583025178
4300,3500,439160,4477673,-3.71745099220658,40.4474852490782
4301,7057,442617,4471503,-3.67612886597184,40.392153006192
4302,3522,442459,4471653,-3.67800090846203,40.393494066973
4303,4136,442561,4471544,-3.67679861246144,40.3925190480288
4304,4141,442808,4471402,-3.67387567217266,40.3912541800461
4305,4139,442649,4471476,-3.67575469852172,40.3919110751951
4306,4134,442578,4471694,-3.67660655695542,40.3938727269535
4307,4135,442637,4471613,-3.67590648550545,40.3931469305029
4308,3436,442521,4471362,-3.67724867071629,40.3908754198131
4309,4140,442783,4471516,-3.67417603957864,40.3922796200109
4310,4483,437779,4476111,-3.7335808784005,40.4333185272382
4311,3471,437939,4476179,-3.73170518059587,40.4339414640217
4312,4485,437958,4476285,-3.73148584747479,40.4348908263365
4313,4486,437595,4476402,-3.73577815855406,40.4359174705131
4314,4487,437439,4476230,-3.737605916016,40.4343579530962
4315,4488,437509,4476203,-3.73677842491632,40.4341221145167
4316,4702,439314,4472627,-3.71515040238534,40.4020418385078
4317,3505,439417,4472624,-3.71393478177398,40.4020228372361
4318,3506,439540,4472585,-3.71248755692379,40.4016833744831
4319,3507,439533,4472439,-3.71255630982681,40.4003657375479
4320,4703,439600,4472389,-3.71176104495981,40.399917812651
4321,3515,439636,4472257,-3.71132695499166,40.3987352299953
4322,3516,439625,4472257,-3.71145113952696,40.3987304634554
4323,4704,439619,4472257,-3.71151897930054,40.3987344076922
4324,4706,439508,4472459,-3.71285009594515,40.4005439503353
4325,4132,442380,4471775,-3.67895259917962,40.3945851243571
4326,4133,442201,4471774,-3.68105437103696,40.3945634102115
4327,9959,442375,4471773,-3.67900796975449,40.3945627378337
4328,4130,442412,4471959,-3.67858205409806,40.3962410995405
4329,4154,442151,4472017,-3.68167147962801,40.3967512916289
4330,7002,442137,4472058,-3.68183797203401,40.3971198031485
4331,4153,442084,4472096,-3.68246222171123,40.3974547821901
4332,7003,442040,4472175,-3.68299268797091,40.3981625409937
4333,7004,441977,4472225,-3.68373808180056,40.3986084480328
4334,4152,441259,4473067,-3.69227952468454,40.4061466829511
4335,4129,441806,4472293,-3.68575842650291,40.3992084753654
4336,4126,441955,4472441,-3.6840122385552,40.4005566777937
4337,4050,443245,4474548,-3.6690066805388,40.4196231489743
4338,4049,443248,4474902,-3.66899821257803,40.4228169061096
4339,4056,443113,4474730,-3.67057524516276,40.4212513473789
4340,4051,443380,4474687,-3.66742929070934,40.4208904260657
4341,4059,443277,4475008,-3.66866674777923,40.4237717399371
4342,7076,441920,4472318,-3.68441955911946,40.3994405601857
4343,7023,441724,4472524,-3.68673967234148,40.4012825996063
4344,7072,443250,4474748,-3.6689632779117,40.4214224748317
4345,10852,438446,4476823,-3.72578187759575,40.4397822078994
4346,5782,439377,4477518,-3.71488201853214,40.4461050935281
4347,4137,442549,4471544,-3.67693679304358,40.392513235343
4348,7100,442151,4472029,-3.68166349002505,40.3968608516826
4349,7099,442117,4472019,-3.68207323217007,40.3967659963204
4350,7083,442101,4472092,-3.68226032793732,40.3974245270244
4351,4127,441825,4472418,-3.68554544053764,40.4003343592122
4352,7074,443270,4475008,-3.66874810404683,40.4237737951076
4353,7070,443255,4474902,-3.66891549801606,40.4228107731466
4354,10573,438030,4474076,-3.73042493644531,40.4150008825415
4355,10572,438151,4474061,-3.72899453502604,40.4148715430301
4356,10571,438022,4473969,-3.73051364790472,40.4140322517405
4357,10973,435727,4472262,-3.75738407022625,40.398485948756
4358,10974,435864,4472292,-3.75577673456629,40.3987696124067
